customer_id,age,income,employment_years,loan_amount,loan_tenure,emi,credit_utilization,num_loans,past_due_30,past_due_60,past_due_90,default_flag
2600,45,31576,29,805724,48,41761,0.57,3,2,0,0,0
2601,30,134875,17,1014949,60,35741,0.7,1,3,0,0,0
2602,41,54405,31,1739634,12,23661,0.23,1,1,1,0,0
2603,59,109000,6,1400190,12,43025,1.03,0,2,2,0,0
2604,47,46601,32,1435685,36,8092,1.1,2,2,1,0,0
2605,47,82946,4,1486052,60,37674,0.57,4,2,1,0,0
2606,22,67116,27,753981,24,2570,0.37,1,0,1,0,0
2607,61,119186,7,1490401,48,14084,0.21,3,0,2,0,0
2608,33,77894,14,1000430,36,2307,0.84,3,3,1,1,1
2609,29,22465,3,1883915,60,5742,0.41,3,1,2,1,1
2610,56,71754,33,1737164,24,43742,1.1,0,2,2,0,0
2611,42,107850,4,350141,36,30792,0.82,3,0,2,0,0
2612,62,124765,32,241012,12,2765,0.79,5,2,1,0,0
2613,46,107691,4,746084,48,43732,0.69,0,3,2,0,0
2614,32,53871,33,934237,60,26198,0.1,4,3,2,0,0
2615,37,44511,25,212776,24,9735,1.12,3,1,0,0,0
2616,34,95960,0,434346,12,18202,0.77,2,3,1,0,0
2617,34,80776,3,1520183,36,49199,1.19,1,2,0,0,0
2618,54,59462,25,1057227,48,13377,0.67,4,1,0,0,0
2619,40,47574,32,816230,36,48042,0.87,5,1,1,0,0
2620,31,117072,32,52526,36,16297,0.11,2,0,0,0,0
2621,36,93282,7,992190,24,10036,0.78,4,2,2,0,0
2622,51,124779,19,1958347,12,42364,0.93,5,3,0,0,0
2623,26,33557,15,1367294,60,51691,0.95,3,0,0,0,0
2624,39,87104,20,320877,24,26369,0.94,4,2,2,0,0
2625,57,137013,25,362434,48,36817,0.31,4,2,0,0,0
2626,24,56081,22,384937,36,54435,1.17,4,1,2,0,0
2627,24,134181,17,86051,48,39443,1.19,0,1,1,0,0
2628,40,42094,30,65909,24,3663,0.14,2,2,0,0,0
2629,30,81766,11,532898,24,41244,1.13,5,0,1,0,0
2630,44,98053,0,1175914,60,14028,0.38,3,1,0,0,0
2631,55,16301,8,1958440,36,21823,0.84,1,1,2,1,1
2632,46,96463,2,1619127,24,17077,0.44,3,2,0,0,0
2633,57,39466,25,1388853,48,59849,1.16,3,2,1,0,0
2634,58,41081,8,1805507,60,41911,0.17,0,1,2,1,1
2635,41,39354,15,653350,48,21631,0.62,0,0,2,1,1
2636,60,108297,23,1280556,36,54652,0.54,4,1,1,0,0
2637,59,33300,13,454494,60,3910,0.42,3,2,1,0,0
2638,41,79384,2,423690,60,35500,0.79,2,1,0,0,0
2639,30,110027,33,1674322,60,21897,0.2,0,2,0,0,0
2640,58,136684,32,1031769,12,39377,0.87,5,1,2,0,0
2641,24,75892,23,1940423,60,13134,1.18,0,2,1,0,0
2642,40,50525,8,796447,48,39224,0.98,2,2,1,0,0
2643,37,21464,12,890592,48,28897,1.04,0,0,0,0,1
2644,27,31562,1,1415119,36,49280,0.46,2,2,0,0,0
2645,24,122392,6,861730,24,38103,0.42,1,1,2,1,1
2646,49,70514,20,281946,24,50313,0.64,2,2,1,0,0
2647,34,128428,18,727551,12,47582,0.1,1,3,1,0,0
2648,23,127564,24,1548756,60,59320,1.14,5,1,1,0,0
2649,44,123047,21,1262740,12,9056,0.22,4,0,1,0,0
2650,57,47634,10,139407,36,30950,1.09,4,1,0,0,0
2651,36,15060,32,1304905,36,4753,0.15,0,0,0,0,0
2652,24,24269,31,547165,24,33941,1.0,2,3,0,0,1
2653,44,38065,20,1685377,36,36140,0.22,0,0,2,0,0
2654,54,17895,19,887529,60,16234,0.09,2,2,1,0,0
2655,50,95859,7,997783,48,11636,0.88,0,3,0,0,0
2656,38,119127,8,1768340,36,5376,0.37,4,3,1,1,1
2657,39,111426,24,513238,12,32783,0.87,5,0,0,0,0
2658,51,26962,24,609486,60,43249,0.69,4,1,2,0,0
2659,39,48302,32,1323871,36,45025,0.18,0,0,0,0,0
2660,39,100382,1,1085702,36,18447,1.12,2,0,2,0,0
2661,42,19011,18,1935005,60,22329,0.57,3,3,1,0,0
2662,44,144716,19,1046196,36,18713,0.89,5,2,0,0,0
2663,32,34782,28,1028536,48,6858,0.63,2,1,0,0,0
2664,50,135654,5,1887187,24,53115,0.75,0,0,0,0,0
2665,58,24196,16,1100595,60,21472,0.4,2,2,1,0,0
2666,51,58459,24,655743,12,18524,0.28,1,2,2,1,1
2667,56,102245,3,790599,36,48387,0.67,2,1,2,0,0
2668,39,93863,29,199776,24,6539,0.56,4,2,0,0,0
2669,56,138206,19,1247678,12,20857,0.5,4,0,1,0,0
2670,50,116010,2,439027,12,40362,0.82,1,3,2,0,0
2671,53,47769,22,905877,48,38671,0.84,5,2,2,0,0
2672,38,122529,17,909983,24,7364,0.1,2,3,2,1,1
2673,48,39700,25,53420,60,2449,0.44,5,1,2,0,0
2674,31,20269,7,896307,24,22830,0.52,3,1,2,0,0
2675,53,136631,16,228725,24,23078,0.16,2,2,0,0,0
2676,37,58880,30,591028,12,39574,0.32,4,3,0,1,1
2677,26,129003,32,1425983,48,2869,0.11,4,0,0,0,0
2678,24,64589,26,1728653,48,40847,1.2,5,3,2,0,0
2679,40,50897,3,1063368,24,42075,0.9,0,2,2,0,0
2680,47,29380,21,1032063,24,30140,0.15,4,3,2,0,0
2681,35,85934,25,593753,36,5659,0.07,0,3,0,0,0
2682,26,70830,31,494648,12,38370,0.88,4,1,2,0,0
2683,34,20529,23,1626995,60,43352,0.56,4,2,0,0,0
2684,31,109598,34,584940,60,53600,0.95,3,3,2,0,0
2685,59,97987,31,508189,48,16385,1.11,0,2,0,0,0
2686,29,64178,6,1840979,12,45751,0.74,0,0,1,0,0
2687,46,136952,32,359815,48,58744,0.27,4,2,2,0,0
2688,36,54886,30,1343865,60,21337,0.95,0,0,2,0,0
2689,25,64699,11,139342,24,7131,1.15,4,2,0,0,0
2690,30,91396,10,1379891,12,3358,0.72,4,2,2,0,0
2691,23,105678,23,1315777,12,27614,0.83,5,3,0,0,0
2692,33,40279,7,1358396,36,59371,0.44,2,3,0,0,0
2693,63,125776,31,1285340,24,18771,0.49,0,0,1,0,0
2694,50,116444,21,108541,24,15603,0.89,1,0,1,0,0
2695,26,121300,33,59470,48,18246,1.12,5,1,2,0,0
2696,37,128793,18,1082657,12,19216,0.77,0,3,2,0,0
2697,39,131278,19,1815280,48,43209,0.96,0,0,0,0,0
2698,62,118247,13,618596,24,44987,0.25,3,3,0,0,0
2699,55,23997,32,185669,36,44488,0.29,1,2,0,0,0
2700,46,121102,9,1725704,12,22577,0.66,1,1,0,0,0
2701,25,100711,15,211860,24,52990,0.25,3,3,2,0,0
2702,49,131045,3,1032524,36,44320,0.78,3,3,1,0,0
2703,57,55860,26,1148053,60,13301,0.39,0,3,2,1,1
2704,40,18225,27,682549,24,11515,0.96,2,3,2,1,1
2705,41,125114,15,676754,60,28802,0.98,3,0,2,0,0
2706,30,128218,32,345215,48,2891,0.58,1,0,1,1,1
2707,25,115764,18,513819,60,23972,0.26,1,1,2,0,0
2708,56,122041,20,1553715,24,52457,0.79,0,2,1,1,1
2709,26,127224,21,120560,60,49853,1.19,2,2,0,0,0
2710,46,78656,8,829680,12,56435,0.77,4,1,2,1,1
2711,24,91290,8,1884142,24,22932,0.09,3,2,0,0,0
2712,59,71633,8,1549284,36,6192,0.07,3,0,0,0,0
2713,59,41655,26,1523562,60,18128,0.42,0,3,0,0,0
2714,55,136118,16,1437482,12,24836,0.28,5,2,2,0,0
2715,21,18114,7,1265047,48,26837,0.99,5,3,0,0,1
2716,44,41502,15,564295,48,53492,1.02,2,3,2,1,1
2717,56,64768,17,1342989,60,52945,0.35,1,0,0,0,0
2718,26,63128,32,1287087,48,24778,0.42,1,3,2,0,0
2719,61,98123,0,1625233,36,45130,0.32,4,2,2,0,0
2720,64,123255,11,1470683,24,18708,1.09,1,0,2,0,0
2721,51,18174,5,1327205,12,43945,0.63,5,1,0,1,1
2722,40,132769,4,836960,60,26232,0.8,5,0,2,1,1
2723,44,50398,15,1207382,48,59266,0.53,3,2,0,0,0
2724,45,138549,17,1259962,24,41412,0.78,4,0,1,0,0
2725,56,87635,17,677267,36,6782,0.49,2,2,0,0,0
2726,41,38760,0,985551,48,28315,0.44,4,2,0,0,0
2727,50,145674,18,1904756,48,12052,0.78,2,0,2,0,0
2728,44,29130,7,1133685,12,21521,0.73,5,2,0,0,0
2729,64,122215,2,1636783,36,5898,0.39,1,1,1,0,0
2730,62,103095,24,1408218,36,19219,0.22,0,2,2,0,0
2731,50,75942,4,1416528,60,6154,0.47,4,1,0,0,0
2732,42,113970,18,786152,12,37546,0.53,4,1,0,0,0
2733,48,97203,17,1693305,60,15809,0.77,3,2,2,0,0
2734,27,103177,30,425987,12,27972,1.1,3,3,2,0,0
2735,55,87902,32,556775,36,41177,0.09,5,1,0,1,1
2736,48,107172,17,1435140,12,14523,0.33,2,1,0,0,0
2737,34,35056,15,1520698,12,39081,0.27,0,0,2,0,0
2738,30,70739,15,1468167,12,24030,0.63,3,1,2,0,0
2739,36,96685,6,514702,24,42376,0.54,3,1,1,1,1
2740,36,63639,13,1165472,24,22105,0.89,1,1,1,0,0
2741,51,15992,24,1202007,36,48485,0.33,1,1,1,0,0
2742,62,87394,31,465162,12,26295,0.73,5,3,2,0,0
2743,45,82657,21,1669884,36,13864,1.07,5,1,2,0,0
2744,33,42160,15,1303914,24,45982,1.1,3,2,2,0,0
2745,26,60156,28,1615491,12,14876,1.15,2,3,0,0,0
2746,64,101442,15,858593,60,20055,0.94,0,1,2,1,1
2747,29,132925,11,77738,24,35684,1.09,3,2,0,0,0
2748,56,19136,16,1757861,24,23972,0.32,2,2,2,0,0
2749,63,76868,26,1500255,24,27493,0.28,2,3,2,1,1
2750,40,97263,24,107153,12,11325,0.06,3,3,0,0,0
2751,38,47167,12,1836884,48,57648,0.86,2,2,2,0,0
2752,63,125957,7,111009,60,52988,1.13,4,3,2,0,0
2753,41,30479,4,1972946,60,53290,0.26,2,3,2,1,1
2754,24,134392,11,935978,36,38775,0.78,3,0,1,0,0
2755,53,34585,2,534469,12,53057,0.91,2,3,2,0,0
2756,47,41619,34,1795488,24,22373,1.12,3,0,0,0,0
2757,27,90069,32,1416991,48,38253,0.79,1,3,0,1,1
2758,26,54895,21,846229,12,23181,1.17,3,3,0,1,1
2759,35,18720,8,1446850,12,53884,0.45,2,2,2,0,0
2760,38,34267,17,121942,48,58866,0.45,3,0,0,0,0
2761,52,68364,28,168065,24,12961,0.67,0,3,1,0,0
2762,31,66567,26,1374685,12,19705,0.49,3,1,0,0,0
2763,40,106229,16,1374453,60,46676,0.05,3,3,2,0,0
2764,44,93518,33,496439,60,38122,0.89,0,2,1,0,0
2765,35,97844,2,1487902,48,28104,0.91,0,2,0,0,0
2766,27,105697,4,1618366,24,15509,0.91,0,2,1,0,0
2767,41,72196,13,732286,48,9101,0.45,5,0,0,0,0
2768,62,130600,2,734143,12,6743,0.65,4,0,2,0,0
2769,46,115625,22,657648,60,10951,0.46,5,0,1,0,0
2770,64,146567,29,1266042,36,9014,0.07,3,1,0,0,0
2771,34,59755,22,1469098,48,38180,0.7,5,0,0,0,0
2772,57,48324,26,770156,36,58977,0.19,5,2,1,0,0
2773,41,93929,9,340431,36,52509,0.14,0,0,1,0,0
2774,38,147624,24,1180680,60,54633,0.92,0,0,1,1,1
2775,25,66272,12,1784372,48,43908,0.06,1,3,1,0,0
2776,23,89462,15,1447636,36,45039,1.15,5,0,0,1,1
2777,43,69675,33,1844268,12,52918,0.64,4,3,0,0,0
2778,46,88591,21,1565359,24,10219,1.18,3,0,0,0,0
2779,57,47363,16,1579275,24,9163,0.12,2,3,2,0,0
2780,44,92004,22,1888196,60,4470,0.72,4,2,1,0,0
2781,39,55718,8,1714069,48,45498,0.45,4,0,0,0,0
2782,45,128627,1,282321,48,18543,1.02,1,2,1,0,0
2783,41,41870,31,1982357,24,21276,0.47,3,0,1,1,1
2784,32,52394,21,187837,12,56478,0.35,3,1,0,0,0
2785,61,67057,12,494842,24,38881,1.04,0,1,1,0,0
2786,53,94795,7,794067,24,15414,0.48,0,2,1,0,0
2787,24,95409,0,191879,48,9749,0.07,4,2,1,0,0
2788,62,28016,16,60204,36,26182,0.5,1,1,1,0,0
2789,27,57137,11,1846538,12,13914,0.8,3,1,1,0,0
2790,42,146225,3,763304,48,17007,0.34,1,3,0,0,0
2791,53,27379,12,1927128,24,32951,0.55,2,0,0,0,0
2792,37,136169,30,152903,36,46691,0.12,3,1,1,0,0
2793,44,141082,6,465874,12,34608,0.73,0,2,1,0,0
2794,54,128089,22,873513,60,23383,0.92,4,2,1,0,0
2795,48,26049,23,830975,12,15042,0.53,1,1,2,1,1
2796,63,146858,4,1657850,12,52722,0.53,0,2,1,0,0
2797,61,137784,4,915754,24,27412,0.15,4,0,2,0,0
2798,59,62691,16,1979827,24,15181,0.28,0,3,2,0,0
2799,42,72986,29,624592,60,46898,0.23,3,0,2,0,0
2800,37,109774,8,1950600,60,5405,0.6,1,3,0,0,0
2801,54,120315,5,1419268,60,32868,0.66,2,3,2,0,0
2802,26,72204,24,1078341,48,12862,1.14,5,1,1,0,0
2803,26,35085,18,1459167,48,56679,0.13,0,2,1,0,0
2804,54,48980,15,1662850,24,30688,0.74,5,3,0,0,0
2805,21,71117,20,386239,24,50017,0.66,1,1,0,0,0
2806,30,30896,1,1190170,60,32945,0.64,3,2,1,0,0
2807,41,104353,9,400425,48,14939,1.05,0,2,0,0,0
2808,25,44813,15,1689015,36,48735,0.29,3,3,0,0,0
2809,22,80679,14,1958606,48,30931,0.1,2,2,2,0,0
2810,42,18228,12,1913222,24,40616,0.82,2,0,2,0,0
2811,22,26397,12,875177,48,41585,0.45,4,2,0,1,1
2812,30,52011,31,552939,24,52779,0.07,4,0,1,0,0
2813,54,94183,7,1272196,60,40911,0.34,4,2,2,1,1
2814,36,108254,17,191753,60,49277,0.41,3,3,1,0,0
2815,59,57317,25,188056,60,44826,0.76,4,3,0,0,0
2816,42,117489,9,208651,36,43164,0.25,1,1,1,0,0
2817,32,55096,30,1975818,36,24942,0.53,5,0,1,0,0
2818,44,68785,32,284347,24,46539,0.6,5,0,1,0,0
2819,60,67344,28,1808869,12,7272,0.58,3,3,1,0,0
2820,58,135382,4,1519191,36,46134,1.17,3,3,0,0,0
2821,30,125489,12,736841,24,26265,0.1,4,3,0,0,0
2822,55,26549,0,1099520,48,50192,1.14,5,0,2,0,1
2823,52,40739,22,668281,60,30668,0.72,5,1,2,0,0
2824,27,36209,2,321258,60,48196,0.97,4,0,2,1,1
2825,41,122051,2,876278,60,18024,0.54,3,3,2,0,0
2826,40,30116,6,789026,24,33899,0.57,2,1,1,0,0
2827,46,35045,34,1307496,60,5747,1.06,2,2,2,1,1
2828,24,50709,14,1355381,36,11297,1.08,4,2,2,0,0
2829,42,58617,2,1393316,48,3607,0.32,2,3,1,0,0
2830,35,134779,28,678375,60,23458,0.28,1,1,0,1,1
2831,60,57919,29,1042791,24,58305,0.62,1,3,2,0,0
2832,41,98521,17,843339,48,29973,1.09,1,0,0,0,0
2833,35,21447,10,305035,60,25117,0.42,3,0,2,0,0
2834,42,20499,0,1257762,12,18450,0.8,3,1,0,0,0
2835,48,54041,28,1910017,60,17535,0.86,3,3,2,0,0
2836,34,46315,9,396990,36,59152,0.95,3,3,0,0,0
2837,47,147371,27,1935249,48,31355,0.7,3,2,0,0,0
2838,61,135506,30,1789661,36,9645,0.51,4,1,2,0,0
2839,60,106647,18,855428,12,44238,1.16,2,3,0,0,0
2840,48,47355,2,1497839,12,6158,0.75,4,0,2,0,0
2841,46,88805,14,1389487,36,43773,0.89,2,3,2,0,0
2842,22,83367,32,1377067,48,18786,0.45,4,3,1,0,0
2843,45,124906,25,152063,12,42693,0.82,1,0,2,0,0
2844,23,132409,15,1646966,12,32911,0.35,0,0,2,1,1
2845,28,92355,32,1627127,60,28578,0.33,3,3,2,0,0
2846,64,131220,19,420729,24,48408,0.87,0,0,2,0,0
2847,53,102173,12,1166014,12,6166,0.65,0,2,1,0,0
2848,62,16996,32,1194935,48,21309,0.84,1,2,1,0,0
2849,55,59387,4,473756,48,17076,0.36,0,2,1,0,0
2850,26,18089,13,704539,60,21377,0.74,0,0,1,1,1
2851,59,113827,26,1592663,48,11278,0.56,1,0,0,0,0
2852,43,35659,22,1567518,60,35539,0.74,2,0,2,1,1
2853,45,60178,13,506985,12,13440,0.38,4,1,1,0,0
2854,63,110965,3,746203,12,58523,0.87,5,0,2,1,1
2855,39,96268,18,77690,12,28245,0.98,0,2,1,0,0
2856,25,100042,3,577282,12,24097,0.35,3,2,2,1,1
2857,31,121471,29,1202109,24,10167,0.4,1,2,0,0,0
2858,32,85111,18,1166122,24,3556,0.81,0,1,1,1,1
2859,30,115435,30,1499169,12,45918,0.85,5,3,0,0,0
2860,28,104242,30,390716,48,3151,0.86,2,2,0,0,0
2861,44,128204,8,600755,60,23698,0.84,2,1,2,0,0
2862,48,32199,12,820878,36,19601,0.5,5,3,1,0,0
2863,61,75038,13,705408,60,28807,0.5,3,1,0,0,0
2864,56,72786,9,218050,36,47302,0.34,0,1,2,1,1
2865,57,124636,30,1607658,36,22328,0.23,3,3,2,0,0
2866,41,64294,22,563672,12,10039,0.85,2,0,2,0,0
2867,28,15534,26,1932614,36,53194,0.16,2,0,0,0,0
2868,29,106828,5,1049078,12,49427,1.13,4,2,2,0,0
2869,35,51132,25,1983120,24,8303,1.0,2,3,2,0,0
2870,60,130720,1,1696278,48,21053,1.04,1,2,2,1,1
2871,38,51110,12,929577,36,33644,1.09,4,1,0,0,0
2872,62,78580,18,754582,48,53265,0.52,3,0,2,0,0
2873,40,79016,0,622403,12,37745,1.02,2,2,0,0,0
2874,26,61233,31,926038,36,47309,0.23,5,2,2,0,0
2875,32,144863,21,1663511,60,22762,0.07,1,0,0,0,0
2876,22,121311,28,1153183,24,25611,0.95,4,1,0,0,0
2877,27,49409,1,1549202,24,57413,0.14,1,2,1,0,0
2878,36,39054,10,1120572,36,2422,1.19,4,2,1,0,0
2879,23,44709,16,1022425,24,33275,0.83,4,3,1,0,0
2880,23,124321,7,1182273,60,28597,0.92,4,3,0,0,0
2881,47,15363,21,1406742,48,13985,0.33,5,0,2,1,1
2882,63,25358,3,876580,60,30707,0.82,3,0,2,0,0
2883,60,149312,10,1690628,24,59874,0.1,4,1,0,0,0
2884,58,60689,7,1976909,48,51242,1.01,4,1,2,0,0
2885,53,16936,8,402868,60,5372,0.25,1,2,0,0,0
2886,48,127272,25,289190,12,18083,0.85,4,3,2,0,0
2887,21,106074,1,58888,12,57188,0.31,3,1,0,0,0
2888,28,15882,15,1842602,48,36710,0.13,5,2,1,0,0
2889,57,120227,30,485413,48,54957,0.6,5,2,1,0,0
2890,52,140865,5,1051830,48,27816,0.24,1,0,2,0,0
2891,63,138745,20,1320008,12,11950,0.89,4,3,2,0,0
2892,57,43885,25,411085,60,51050,0.32,1,2,2,0,0
2893,24,149275,18,329477,48,51249,0.44,5,0,2,0,0
2894,50,148316,27,551616,12,36247,0.7,3,2,1,0,0
2895,26,113322,7,610643,48,6626,0.38,1,3,1,0,0
2896,39,83619,13,280487,48,28408,0.48,3,2,0,1,1
2897,52,36584,23,703974,48,12777,0.99,2,2,2,0,0
2898,29,23521,25,517119,12,7147,0.26,4,1,1,0,0
2899,32,48541,30,1033762,60,54799,0.14,3,1,0,1,1
2900,31,44063,31,1785081,12,7443,0.43,4,0,0,0,0
2901,36,85268,1,823890,12,2079,0.54,3,2,0,0,0
2902,21,141218,24,299434,48,33282,0.67,0,0,1,0,0
2903,41,133206,1,939602,36,40345,0.48,0,3,0,0,0
2904,50,148639,0,1436395,36,14901,0.96,0,0,2,1,1
2905,33,147746,11,1279502,36,4223,0.1,3,2,0,0,0
2906,54,91411,8,641952,12,37337,0.55,5,1,0,1,1
2907,24,124876,27,550638,48,44732,0.49,5,1,1,0,0
2908,48,38331,32,660441,36,15768,0.79,4,0,0,0,0
2909,58,38004,21,1716480,24,55670,1.16,0,1,1,0,0
2910,51,134243,24,1920293,24,19507,0.64,4,2,1,1,1
2911,47,78217,17,1354925,24,18249,1.18,3,2,2,0,0
2912,25,104044,5,1509325,60,37391,0.4,4,3,0,0,0
2913,45,24045,17,1000128,48,36171,0.09,4,1,2,0,0
2914,23,35116,15,621284,12,53730,0.24,0,1,2,0,0
2915,53,33667,14,359091,12,51483,0.5,5,3,0,0,0
2916,24,90057,7,471172,48,9485,0.41,1,0,0,0,0
2917,45,89205,12,1936038,60,46568,0.16,2,3,1,1,1
2918,40,42302,6,501813,48,51891,0.55,3,1,0,0,0
2919,54,87534,16,1927451,60,31784,0.44,3,0,1,0,0
2920,46,28440,31,702632,36,47566,0.19,3,2,2,0,0
2921,25,126001,21,279685,36,26617,0.39,2,2,2,0,0
2922,55,61501,12,377608,60,39748,1.07,1,3,1,0,0
2923,48,147341,22,1750883,48,5878,0.4,5,2,0,1,1
2924,49,22868,28,185024,36,3949,0.87,4,1,0,0,0
2925,29,92909,21,1024384,48,21844,0.75,5,3,1,1,1
2926,58,99523,0,233273,36,53280,0.54,3,1,2,0,0
2927,26,30734,28,694742,48,22881,0.32,4,1,1,0,0
2928,39,98600,4,174444,48,53306,0.47,0,0,0,0,0
2929,64,23433,34,424319,24,23614,0.73,5,0,0,0,0
2930,31,118986,9,354604,60,25828,0.45,0,0,1,0,0
2931,22,78753,18,1252444,12,52389,0.3,0,2,0,0,0
2932,64,128783,6,212818,60,11958,0.18,5,0,2,0,0
2933,64,36751,34,530001,48,10697,1.06,3,1,1,0,0
2934,29,63570,12,1098591,48,23624,0.56,2,3,2,1,1
2935,41,39503,9,1934765,60,17493,0.77,3,3,2,0,0
2936,44,148851,1,1255605,48,44801,0.61,0,1,1,0,0
2937,54,101840,5,655829,36,23199,1.05,0,2,1,0,0
2938,42,146827,7,1644156,48,44354,0.68,3,3,0,0,0
2939,23,54263,24,1483414,60,2256,0.6,2,1,0,0,0
2940,32,123491,6,212948,60,36488,1.11,2,1,1,1,1
2941,48,70087,22,766087,60,32493,0.88,4,1,1,0,0
2942,50,66482,18,1145622,24,48009,0.18,1,3,0,0,0
2943,46,137989,21,1637681,24,51002,0.25,0,3,0,0,0
2944,41,55115,12,1108335,24,25731,0.96,2,0,0,0,0
2945,48,29249,20,1278080,24,9076,1.01,5,0,1,0,1
2946,46,125361,0,1367132,24,3071,0.68,0,1,1,0,0
2947,53,39600,18,1549549,24,36390,0.69,1,1,0,1,1
2948,41,52706,32,332648,24,4066,0.78,5,1,2,0,0
2949,55,34222,3,1469220,60,27645,0.55,0,1,2,0,0
2950,54,114041,2,320651,12,43410,0.83,2,3,0,0,0
2951,61,119504,26,1119626,24,35665,0.17,4,0,1,0,0
2952,38,56139,34,448036,60,56327,1.16,3,2,1,0,0
2953,31,129919,27,536383,12,31412,0.91,5,1,2,0,0
2954,43,56302,5,1198729,24,33835,0.78,3,0,0,0,0
2955,42,102838,5,1898595,12,43041,0.41,2,1,2,0,0
2956,37,93353,22,281329,12,55326,0.24,2,3,2,0,0
2957,25,103992,32,1680596,36,40549,0.52,5,2,0,0,0
2958,64,66428,15,626209,48,55096,0.81,1,0,2,0,0
2959,31,38777,23,1537291,36,57578,0.78,5,0,1,0,0
2960,50,72939,4,1740598,12,48390,0.49,0,2,2,0,0
2961,35,101450,12,1089786,60,48052,0.76,1,3,0,1,1
2962,47,38548,11,187912,24,45167,0.99,3,2,1,0,0
2963,55,140549,4,546586,48,56587,0.08,0,0,1,1,1
2964,53,46625,30,605728,24,28578,0.57,1,2,2,0,0
2965,40,39918,27,1658047,60,11883,0.92,3,3,1,0,0
2966,36,129826,27,1981180,48,44139,0.68,0,3,0,0,0
2967,54,129881,29,1756325,36,54087,0.8,4,1,2,0,0
2968,22,30577,17,688803,12,24217,0.64,5,2,1,0,0
2969,55,100155,26,1483903,60,12707,1.19,5,2,0,0,0
2970,60,126776,34,378443,12,42856,0.11,5,0,2,0,0
2971,48,114246,25,1843397,12,15140,0.61,4,3,0,0,0
2972,59,109948,17,1059589,24,51613,0.16,1,2,1,0,0
2973,26,36341,32,1738367,60,13093,0.23,2,0,2,0,0
2974,29,112554,24,1137599,12,18500,0.49,0,1,2,1,1
2975,40,122798,30,1279677,36,40553,0.23,1,2,1,1,1
2976,21,61330,1,352085,48,8507,1.16,2,2,0,0,0
2977,28,102759,32,1545742,60,34586,1.14,5,0,1,0,0
2978,43,101807,31,958109,24,7830,0.44,5,0,2,0,0
2979,23,48313,17,792319,60,32608,0.79,5,3,2,1,1
2980,24,61900,16,126054,24,39329,0.66,2,3,1,0,0
2981,45,93840,33,1426083,48,49287,0.99,0,3,0,0,0
2982,58,101072,6,551772,36,26511,0.77,0,2,1,0,0
2983,35,111367,34,636030,12,35427,0.05,2,0,0,1,1
2984,41,64156,29,1091963,60,20506,0.93,3,3,0,0,0
2985,55,102453,11,1589688,24,30395,0.91,5,2,2,0,0
2986,34,40938,34,619503,48,46303,0.64,1,3,0,0,0
2987,56,74164,10,1092585,12,48770,1.09,0,1,2,1,1
2988,32,75282,3,1932865,48,29126,1.09,2,2,0,1,1
2989,37,62801,24,1940484,36,31466,0.65,3,3,0,0,0
2990,59,18326,31,209245,12,19970,0.75,4,3,2,0,0
2991,29,149731,19,1501187,12,6682,1.2,2,1,0,0,0
2992,55,130819,30,896200,12,57951,0.39,3,1,1,0,0
2993,33,19763,3,1340019,24,50470,0.42,4,3,0,1,1
2994,35,62588,0,1576535,12,12939,0.26,3,3,2,0,0
2995,38,26221,2,1202167,48,10826,1.08,0,0,2,0,1
2996,53,28569,21,1347621,24,25371,0.91,2,3,1,0,1
2997,26,52860,16,1669093,12,31946,0.17,4,3,0,0,0
2998,47,60337,13,1996714,48,26359,1.18,3,0,1,1,1
2999,43,86695,34,112583,48,21266,0.89,4,0,0,0,0
3000,47,121749,12,305931,60,40017,1.03,1,3,1,0,0
